mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Fine,111,0.8420298461273773,0.8623200839198908,0.8216045767630425,4,NA,NA,NA,NA,NA
Fine,112,0.8412848190367206,0.8616531936793801,0.8207748373726675,4,NA,NA,NA,NA,NA
Fine,113,0.8405431852058961,0.8608783433509182,0.8198591444480643,4,NA,NA,NA,NA,NA
Fine,114,0.8398049025051831,0.8600192394456084,0.819093656526922,4,NA,NA,NA,NA,NA
Fine,115,0.8390699296979878,0.8592323489232905,0.8183515657144933,4,NA,NA,NA,NA,NA
Fine,116,0.8383382264142413,0.8586496831812115,0.8176275742055109,4,NA,NA,NA,NA,NA
Fine,117,0.8376097531248142,0.8581048311668794,0.8167260001540602,4,NA,NA,NA,NA,NA
Fine,118,0.8368844711168983,0.8572504792597416,0.8159089130158137,4,NA,NA,NA,NA,NA
Fine,119,0.8361623424703134,0.8561912135733633,0.8152211352600325,4,NA,NA,NA,NA,NA
Fine,120,0.8354433300346952,0.8555116802976857,0.8145805235657123,4,NA,NA,NA,NA,NA
Fine,121,0.8347273974075257,0.855017219752386,0.8136995031895107,4,NA,NA,NA,NA,NA
Fine,122,0.834014508912967,0.8544671981702551,0.8129079989442717,4,NA,NA,NA,NA,NA
Fine,123,0.8333046295814643,0.8538771974715276,0.8121598021163124,4,NA,NA,NA,NA,NA
Fine,124,0.8325977251300822,0.8531233866108148,0.8114222453468888,4,NA,NA,NA,NA,NA
Fine,125,0.8318937619435443,0.852376136558899,0.8105450363730189,4,NA,NA,NA,NA,NA
Fine,126,0.8311927070559435,0.8516283853492065,0.8097976563971475,4,NA,NA,NA,NA,NA
Fine,127,0.8304945281330962,0.8509135408007292,0.8089194209384246,4,NA,NA,NA,NA,NA
Fine,128,0.8297991934555108,0.8503068634754272,0.8078926410898158,4,NA,NA,NA,NA,NA
Fine,129,0.8291066719019456,0.8497026874386662,0.8072526686088937,4,NA,NA,NA,NA,NA
Fine,130,0.8284169329335318,0.849127358998008,0.8064129987003219,4,NA,NA,NA,NA,NA
Fine,131,0.8277299465784361,0.8485913699143508,0.8056702954641428,4,NA,NA,NA,NA,NA
Fine,132,0.827045683417043,0.8479448059200516,0.8049509893632105,4,NA,NA,NA,NA,NA
Fine,133,0.8263641145676325,0.8474180131350784,0.8041914318754574,4,NA,NA,NA,NA,NA
Fine,134,0.825685211672537,0.8468935291140685,0.8033535140410133,4,NA,NA,NA,NA,NA
Fine,135,0.8250089468847526,0.8463185572701402,0.8025828223545659,4,NA,NA,NA,NA,NA
Fine,136,0.8243352928549925,0.8458496472086281,0.8016659140089143,4,NA,NA,NA,NA,NA
Fine,137,0.8236642227191596,0.8453336716993086,0.8008223779990554,4,NA,NA,NA,NA,NA
Fine,138,0.8229957100862251,0.8446596600742603,0.7999818858354804,4,NA,NA,NA,NA,NA
Fine,139,0.8223297290264954,0.844002044310015,0.7991444087296,4,NA,NA,NA,NA,NA
Fine,140,0.8216662540602535,0.8434932094451467,0.7983233858098145,4,NA,NA,NA,NA,NA
Fine,141,0.8210052601467588,0.8429865112891747,0.7976008811681692,4,NA,NA,NA,NA,NA
Fine,142,0.8203467226735922,0.8424819268752249,0.7969086788054416,4,NA,NA,NA,NA,NA
Fine,143,0.8196906174463346,0.8419794336417706,0.7960559487432743,4,NA,NA,NA,NA,NA
Fine,144,0.819036920678563,0.8414790094227037,0.7952060906206639,4,NA,NA,NA,NA,NA
Fine,145,0.8183856089821562,0.8409896338727442,0.7943595818851519,4,NA,NA,NA,NA,NA
Fine,146,0.8177366593578944,0.8405361607710268,0.7935625819679746,4,NA,NA,NA,NA,NA
Fine,147,0.8170900491863459,0.8400820904808801,0.7928917278702722,4,NA,NA,NA,NA,NA
Fine,148,0.8164457562190265,0.8395337168305285,0.7922290071077696,4,NA,NA,NA,NA,NA
Fine,149,0.8158037585698243,0.8389165446515763,0.7915543850062388,4,NA,NA,NA,NA,NA
Fine,150,0.8151640347066789,0.83826805685391,0.7908352814378112,4,NA,NA,NA,NA,NA
Fine,151,0.8145265634435058,0.8376215434444274,0.7901717089507118,4,NA,NA,NA,NA,NA
Fine,152,0.8138913239323587,0.8369769875579302,0.7895279824863422,4,NA,NA,NA,NA,NA
Fine,153,0.8132582956558186,0.8363343725839135,0.7887731192336764,4,NA,NA,NA,NA,NA
Fine,154,0.8126274584196037,0.8358182181928565,0.7881607130067207,4,NA,NA,NA,NA,NA
Fine,155,0.8119987923453921,0.835349857078609,0.7873276423678844,4,NA,NA,NA,NA,NA
Fine,156,0.8113722778638486,0.8348833193376533,0.7863837469753826,4,NA,NA,NA,NA,NA
Fine,157,0.8107478957078502,0.834454405919672,0.7856709495144188,4,NA,NA,NA,NA,NA
Fine,158,0.8101256269059018,0.8340593292524254,0.7849163986056767,4,NA,NA,NA,NA,NA
Fine,159,0.8095054527757368,0.8336659053480581,0.7838829437390429,4,NA,NA,NA,NA,NA
Fine,160,0.8088873549180956,0.8332741174397023,0.7828613857233028,4,NA,NA,NA,NA,NA
Fine,161,0.8082713152106765,0.8328839490332752,0.7821277523193777,4,NA,NA,NA,NA,NA
Fine,162,0.8076573158022524,0.8324953839013814,0.780886717447306,4,NA,NA,NA,NA,NA
