mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Coarse,126,0.8510581458664784,0.8680801434395984,0.8363035403496001,2,2,pre1,TOWR,4,RHODO
Coarse,127,0.8488709088351253,0.8657206977656263,0.8342845626403245,2,2,pre1,TOWR,4,RHODO
Coarse,128,0.8466713810825163,0.8631879936131063,0.8322551541443072,2,2,pre1,TOWR,4,RHODO
Coarse,129,0.8444596754496669,0.8606201319825658,0.8302766432226305,2,2,pre1,TOWR,4,RHODO
Coarse,130,0.8422359055886358,0.858104026273294,0.8281510749787845,2,2,pre1,TOWR,4,RHODO
Coarse,131,0.8400001859530005,0.8555992271014042,0.8260406046012166,2,2,pre1,TOWR,4,RHODO
Coarse,132,0.8377526317881674,0.8532253939639027,0.8238865631179888,2,2,pre1,TOWR,4,RHODO
Coarse,133,0.8354933591215167,0.8511013164502776,0.8212864826058601,2,2,pre1,TOWR,4,RHODO
Coarse,134,0.8332224847523857,0.8488029231262944,0.8191094486968491,2,2,pre1,TOWR,4,RHODO
Coarse,135,0.8309401262418896,0.8460268791276835,0.8168124651961922,2,2,pre1,TOWR,4,RHODO
Coarse,136,0.8286464019025822,0.8434019225537563,0.8145640947199221,2,2,pre1,TOWR,4,RHODO
Coarse,137,0.8263414307879583,0.8409081729580381,0.8126641668719041,2,2,pre1,TOWR,4,RHODO
Coarse,138,0.8240253326817989,0.8385033366629439,0.8100689284157048,2,2,pre1,TOWR,4,RHODO
Coarse,139,0.8216982280873611,0.8359831702028955,0.8079195989779407,2,2,pre1,TOWR,4,RHODO
Coarse,140,0.8193602382164137,0.8333934929097025,0.8055637889645575,2,2,pre1,TOWR,4,RHODO
Coarse,141,0.81701148497812,0.8309661015870237,0.803314206985811,2,2,pre1,TOWR,4,RHODO
Coarse,142,0.814652090967771,0.828691558362761,0.8010335357168783,2,2,pre1,TOWR,4,RHODO
Coarse,143,0.8122821794553684,0.8262715937746755,0.7984485209953807,2,2,pre1,TOWR,4,RHODO
Coarse,144,0.8099018743740608,0.8238118473267688,0.7960000825052559,2,2,pre1,TOWR,4,RHODO
Coarse,145,0.8075113003084339,0.8212132589558341,0.793550985215433,2,2,pre1,TOWR,4,RHODO
Coarse,146,0.8051105824826572,0.8187174335004661,0.7909815804955096,2,2,pre1,TOWR,4,RHODO
Coarse,147,0.8026998467484884,0.8165239368141664,0.788315028535012,2,2,pre1,TOWR,4,RHODO
