,sample.id,stream,block,species,mesh.type,year,date.deploy,date.collected,intitial.dry.mass.g,days.incubated,final.dry.mass.g,Tin.ID,tin.mass.g,tin.drymass.g,tin.ash.mass.g,month.collected,year.collected,leaf.dm.g,fung.biom.mg,fungal.biom.mg.g.afdm,init.dry_hl,init.afdm.g,tin.afdm.g,prop.afdm,final.drymass.gb,final.afdm.g,final.afdm.fbsub.g,final.afdm.gfb,mass.loss.g,pct.mass.remain,ln.pct.mass.remain,interval,mean.temp
842,WF084,WS55,3,ACER,Fine,warm1,11/25/2019,12/9/2019,1.5,14,1.0536,T268,3.5537,4.6073,3.6252,12,2019,NA,NA,NA,1.5,1.436244301,0.9821,0.932137434,1.0536,0.9821,NA,0.9821,0.454144301,68.37973175,4.225076461,2019-11-25 2019-12-09,10.17277257
843,WF085,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.64,7,1.5135,T222,3.5501,5.0636,3.6245,12,2019,NA,NA,NA,1.64,1.548928831,1.4391,0.950842418,1.5135,1.4391,NA,1.4391,0.109828831,92.90936879,4.531624489,2019-11-25 2019-12-02,11.71127431
844,WF086,TOWR,3,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.64,126,1.2934,T132,3.5325,4.8259,3.6176,3,2020,NA,NA,NA,1.64,1.548928831,1.2083,0.934204422,1.2934,1.2083,NA,1.2083,0.340628831,78.00874874,4.356820984,2019-11-25 2020-03-30,10.95108213
845,WF087,TOWR,1,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.61,70,1.2974,T148,3.5261,4.8235,3.6187,2,2020,NA,NA,NA,1.61,1.520594767,1.2048,0.928626484,1.2974,1.2048,NA,1.2048,0.315794767,79.23215482,4.372382212,2019-11-25 2020-02-03,9.69340016
846,WF088,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.63,14,1.5221,R207,3.6312,5.1533,3.7155,12,2019,NA,NA,NA,1.63,1.539484143,1.4378,0.944615991,1.5221,1.4378,NA,1.4378,0.101684143,93.39492105,4.536836965,2019-11-25 2019-12-09,11.87138079
847,WF089,TOWR,2,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.52,126,1.1822,T182,3.5322,4.7144,3.6045,3,2020,NA,NA,NA,1.52,1.435592575,1.1099,0.938842835,1.1822,1.1099,NA,1.1099,0.325692575,77.31302176,4.347862399,2019-11-25 2020-03-30,10.58366973
848,WF090,TOWR,1,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.53,126,1.295,R182,3.6653,4.9603,3.763,3,2020,NA,NA,NA,1.53,1.445037263,1.1973,0.924555985,1.295,1.1973,NA,1.1973,0.247737263,82.85599483,4.417104099,2019-11-25 2020-03-30,10.17464738
849,WF091,TOWR,3,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.51,70,1.2588,T310,3.5194,4.7782,3.5982,2,2020,NA,NA,NA,1.51,1.426147887,1.18,0.937400699,1.2588,1.18,NA,1.18,0.246147887,82.74036729,4.4157076,2019-11-25 2020-02-03,10.75582877
850,WF092,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.42,7,1.2331,R244,3.6173,4.8504,3.6859,12,2019,NA,NA,NA,1.42,1.341145695,1.1645,0.944367853,1.2331,1.1645,NA,1.1645,0.176645695,86.82874681,4.463937751,2019-11-25 2019-12-02,12.47035938
851,WF094,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.51,7,1.2842,R167,3.6542,4.9384,3.7115,12,2019,NA,NA,NA,1.51,1.426147887,1.2269,0.955380782,1.2842,1.2269,NA,1.2269,0.199247887,86.0289463,4.454683824,2019-11-25 2019-12-02,13.01200781
852,WF095,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.62,14,1.4717,T205,3.5349,5.0066,3.6049,12,2019,NA,NA,NA,1.62,1.530039455,1.4017,0.952435958,1.4717,1.4017,NA,1.4017,0.128339455,91.61201663,4.517562449,2019-11-25 2019-12-09,11.87138079
853,WF096,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.63,20,1.3932,T326,3.5293,4.9225,3.5991,12,2019,NA,NA,NA,1.63,1.539484143,1.3234,0.949899512,1.3932,1.3234,NA,1.3234,0.216084143,85.96386042,4.45392698,2019-11-25 2019-12-15,10.44510764
854,WF097,TOWR,2,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.6,100,1.3556,R322,3.6312,4.9868,3.7262,3,2020,NA,NA,NA,1.6,1.511150079,1.2606,0.92992033,1.3556,1.2606,NA,1.2606,0.250550079,83.41990762,4.423886981,2019-11-25 2020-03-04,10.09579958
855,WF099,TOWR,1,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.62,154,1.2323,T326,3.53,4.7623,3.6365,4,2020,NA,NA,NA,1.62,1.530039455,1.1258,0.91357624,1.2323,1.1258,NA,1.1258,0.404239455,73.5798019,4.298370557,2019-11-25 2020-04-27,10.61723553
856,WF100,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.46,7,1.2576,T162,3.529,4.7866,3.5956,12,2019,NA,NA,NA,1.46,1.378924447,1.191,0.947041985,1.2576,1.191,NA,1.191,0.187924447,86.3716647,4.458659667,2019-11-25 2019-12-02,12.47035938
857,WF101,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.57,20,1.3832,T303,3.5242,4.9074,3.597,12,2019,NA,NA,NA,1.57,1.482816015,1.3104,0.947368421,1.3832,1.3104,NA,1.3104,0.172416015,88.37239325,4.481559627,2019-11-25 2019-12-15,12.54022222
858,WF102,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.57,14,0.3479,R274,3.6995,4.0474,3.7667,12,2019,NA,NA,NA,1.57,1.482816015,0.2807,0.806841046,0.3479,0.2807,NA,0.2807,1.202116015,18.93019748,2.940758398,2019-11-25 2019-12-09,10.62151466
859,WF103,TOWR,3,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.52,154,1.1412,R912,3.6814,4.8226,3.8007,4,2020,NA,NA,NA,1.52,1.435592575,1.0219,0.895460918,1.1412,1.0219,NA,1.0219,0.413692575,71.18314887,4.265256117,2019-11-25 2020-04-27,11.32802258
860,WF104,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.51,20,1.3462,R299,3.6307,4.9769,3.6956,12,2019,NA,NA,NA,1.51,1.426147887,1.2813,0.951790224,1.3462,1.2813,NA,1.2813,0.144847887,89.84341747,4.498068349,2019-11-25 2019-12-15,11.53734697
861,WF105,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.54,14,1.331,T209,3.5508,4.8818,3.6277,12,2019,NA,NA,NA,1.54,1.454481951,1.2541,0.942223892,1.331,1.2541,NA,1.2541,0.200381951,86.22313938,4.45693858,2019-11-25 2019-12-09,13.06446007
862,WF106,TOWR,1,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.47,154,1.2116,T188,3.5477,4.7593,3.6742,4,2020,NA,NA,NA,1.47,1.388369135,1.0851,0.895592605,1.2116,1.0851,NA,1.0851,0.303269135,78.15644791,4.35871256,2019-11-25 2020-04-27,10.61723553
863,WF107,TOWR,2,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.51,154,1.2612,R299,3.6315,4.8927,3.7148,4,2020,NA,NA,NA,1.51,1.426147887,1.1779,0.933951792,1.2612,1.1779,NA,1.1779,0.248247887,82.59311749,4.413926354,2019-11-25 2020-04-27,10.98213483
864,WF108,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.51,7,1.3274,R288,3.6262,4.9536,3.6935,12,2019,NA,NA,NA,1.51,1.426147887,1.2601,0.949299382,1.3274,1.2601,NA,1.2601,0.166047887,88.35689562,4.481384245,2019-11-25 2019-12-02,13.01200781
865,WF109,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.48,14,1.4346,T249,3.5115,4.9461,3.6177,12,2019,NA,NA,NA,1.48,1.397813823,1.3284,0.925972396,1.4346,1.3284,NA,1.3284,0.069413823,95.03411527,4.554235935,2019-11-25 2019-12-09,10.62151466
866,WF110,TOWR,2,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.45,70,1.1449,T171,3.5215,4.6664,3.5856,2,2020,NA,NA,NA,1.45,1.369479759,1.0808,0.944012578,1.1449,1.0808,NA,1.0808,0.288679759,78.92048004,4.368440764,2019-11-25 2020-02-03,10.27037951
867,WF111,TOWR,1,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.44,70,1.1481,R878,3.6213,4.7694,3.6836,2,2020,NA,NA,NA,1.44,1.360035071,1.0858,0.945736434,1.1481,1.0858,NA,1.0858,0.274235071,79.83617651,4.379976741,2019-11-25 2020-02-03,9.69340016
868,WF112,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.51,14,1.3291,T141,3.54,4.8691,3.6138,12,2019,NA,NA,NA,1.51,1.426147887,1.2553,0.944473704,1.3291,1.2553,NA,1.2553,0.170847887,88.02032463,4.47756775,2019-11-25 2019-12-09,13.06446007
869,WF113,TOWR,2,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.56,154,1.1642,T303,3.5248,4.689,3.6703,4,2020,NA,NA,NA,1.56,1.473371327,1.0187,0.875021474,1.1642,1.0187,NA,1.0187,0.454671327,69.14075096,4.236144296,2019-11-25 2020-04-27,10.98213483
870,WF114,TOWR,3,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.45,154,1.2092,R874,3.6703,4.8795,3.7428,4,2020,NA,NA,NA,1.45,1.369479759,1.1367,0.940043004,1.2092,1.1367,NA,1.1367,0.232779759,83.00232204,4.418868584,2019-11-25 2020-04-27,11.32802258
871,WF115,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.57,20,1.3551,T188,3.5271,4.8822,3.6069,12,2019,NA,NA,NA,1.57,1.482816015,1.2753,0.941111357,1.3551,1.2753,NA,1.2753,0.207516015,86.00527557,4.454408638,2019-11-25 2019-12-15,10.44510764
872,WF116,TOWR,2,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.52,100,1.2201,R177,3.645,4.8651,3.7288,3,2020,NA,NA,NA,1.52,1.435592575,1.1363,0.931317105,1.2201,1.1363,NA,1.1363,0.299292575,79.15198362,4.371369848,2019-11-25 2020-03-04,10.09579958
873,WF117,TOWR,3,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.48,20,1.3354,T146,3.5463,4.8817,3.615,12,2019,NA,NA,NA,1.48,1.397813823,1.2667,0.94855474,1.3354,1.2667,NA,1.2667,0.131113823,90.62007966,4.506675818,2019-11-25 2019-12-15,12.54022222
874,WF118,TOWR,1,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.42,100,1.2565,R881,3.6377,4.8942,3.7086,3,2020,NA,NA,NA,1.42,1.341145695,1.1856,0.943573418,1.2565,1.1856,NA,1.1856,0.155545695,88.40202852,4.481894916,2019-11-25 2020-03-04,9.619826133
875,WF119,TOWR,2,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.49,70,1.2264,T270,3.5229,4.7493,3.6001,2,2020,NA,NA,NA,1.49,1.407258511,1.1492,0.937051533,1.2264,1.1492,NA,1.1492,0.258058511,81.66232365,4.402592741,2019-11-25 2020-02-03,10.27037951
876,WF120,TOWR,3,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.55,100,1.2305,T250,3.5276,4.7581,3.6138,3,2020,NA,NA,NA,1.55,1.463926639,1.1443,0.929947176,1.2305,1.1443,NA,1.1443,0.319626639,78.16648522,4.358840978,2019-11-25 2020-03-04,10.49236667
877,WF121,TOWR,1,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.56,7,1.4334,T150,3.5572,4.9906,3.6346,12,2019,NA,NA,NA,1.56,1.473371327,1.356,0.946002512,1.4334,1.356,NA,1.356,0.117371327,92.03382576,4.522156181,2019-11-25 2019-12-02,11.71127431
878,WF122,TOWR,2,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.5,20,1.2666,T347,3.5545,4.8211,3.62,12,2019,NA,NA,NA,1.5,1.416703199,1.2011,0.948286752,1.2666,1.2011,NA,1.2011,0.215603199,84.7813431,4.440075508,2019-11-25 2019-12-15,11.53734697
879,WF123,TOWR,1,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.57,100,1.3927,R887,3.675,5.0677,3.7603,3,2020,NA,NA,NA,1.57,1.482816015,1.3074,0.938752064,1.3927,1.3074,NA,1.3074,0.175416015,88.1700755,4.479267625,2019-11-25 2020-03-04,9.619826133
880,WF124,TOWR,3,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.45,100,1.292,T206,3.5292,4.8212,3.6115,3,2020,NA,NA,NA,1.45,1.369479759,1.2097,0.93630031,1.292,1.2097,NA,1.2097,0.159779759,88.33281338,4.481111651,2019-11-25 2020-03-04,10.49236667
881,WF125,TOWR,2,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.46,126,1.2163,R191,3.6254,4.8417,3.7147,3,2020,NA,NA,NA,1.46,1.378924447,1.127,0.926580613,1.2163,1.127,NA,1.127,0.251924447,81.73036618,4.403425612,2019-11-25 2020-03-30,10.58366973
882,WF126,TOWR,3,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.54,70,1.3077,R608,3.6399,4.9476,3.7317,2,2020,NA,NA,NA,1.54,1.454481951,1.2159,0.929800413,1.3077,1.2159,NA,1.2159,0.238581951,83.59677472,4.426004939,2019-11-25 2020-02-03,10.75582877
883,WF127,WS55,2,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.52,154,1.2302,T171,3.5218,4.752,3.6111,4,2020,NA,NA,NA,1.52,1.435592575,1.1409,0.927410177,1.2302,1.1409,NA,1.1409,0.294692575,79.4724088,4.375409902,2019-11-25 2020-04-27,11.31550289
884,WF128,WS55,1,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.52,70,1.3705,R614,3.6034,4.9739,3.6847,2,2020,NA,NA,NA,1.52,1.435592575,1.2892,0.940678584,1.3705,1.2892,NA,1.2892,0.146392575,89.80263776,4.497614349,2019-11-25 2020-02-03,10.24156806
885,WF129,WS55,3,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.45,126,1.2056,R903,3.6633,4.8689,3.7382,3,2020,NA,NA,NA,1.45,1.369479759,1.1307,0.937873258,1.2056,1.1307,NA,1.1307,0.238779759,82.56419946,4.413576166,2019-11-25 2020-03-30,11.07454692
886,WF130,WS55,3,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.5,7,1.372,T302,3.5318,4.9038,3.6001,12,2019,NA,NA,NA,1.5,1.416703199,1.3037,0.950218659,1.372,1.3037,NA,1.3037,0.113003199,92.02350928,4.52204408,2019-11-25 2019-12-02,11.08378125
887,WF131,WS55,2,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.5,154,1.3213,R904,3.6525,4.9738,3.7716,4,2020,NA,NA,NA,1.5,1.416703199,1.2022,0.9098615,1.3213,1.2022,NA,1.2022,0.214503199,84.85898816,4.440990916,2019-11-25 2020-04-27,11.31550289
888,WF132,WS55,3,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.53,20,1.4146,R297,3.6758,5.0904,3.7581,12,2019,NA,NA,NA,1.53,1.445037263,1.3323,0.941821009,1.4146,1.3323,NA,1.3323,0.112737263,92.19831446,4.523941849,2019-11-25 2019-12-15,10.09928993
889,WF133,WS55,1,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.51,100,1.2763,R213,3.6615,4.9378,3.7542,3,2020,NA,NA,NA,1.51,1.426147887,1.1836,0.927368174,1.2763,1.1836,NA,1.1836,0.242547887,82.99279553,4.418753803,2019-11-25 2020-03-04,10.44352924
890,WF134,WS55,2,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.53,14,1.4273,T251,3.5327,4.96,3.6211,12,2019,NA,NA,NA,1.53,1.445037263,1.3389,0.938064878,1.4273,1.3389,NA,1.3389,0.106137263,92.65505009,4.528883458,2019-11-25 2019-12-09,10.46544676
891,WF135,WS55,1,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.62,126,1.4183,T322,3.575,4.9933,3.7103,3,2020,NA,NA,NA,1.62,1.530039455,1.283,0.904604104,1.4183,1.283,NA,1.283,0.247039455,83.85404675,4.429077749,2019-11-25 2020-03-30,10.78640992
892,WF136,WS55,3,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.44,100,1.1728,R287,3.6259,4.7987,3.7022,3,2020,NA,NA,NA,1.44,1.360035071,1.0965,0.934942019,1.1728,1.0965,NA,1.0965,0.263535071,80.62292092,4.389782988,2019-11-25 2020-03-04,10.78180444
893,WF137,WS55,1,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.53,100,1.3095,T118,3.5567,4.8662,3.6466,3,2020,NA,NA,NA,1.53,1.445037263,1.2196,0.931347843,1.3095,1.2196,NA,1.2196,0.225437263,84.39920763,4.435558013,2019-11-25 2020-03-04,10.44352924
894,WF138,WS55,2,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.55,20,1.4172,R172,3.6559,5.0731,3.7333,12,2019,NA,NA,NA,1.55,1.463926639,1.3398,0.945385267,1.4172,1.3398,NA,1.3398,0.124126639,91.52097955,4.516568231,2019-11-25 2019-12-15,10.39806458
895,WF139,WS55,1,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.47,154,1.0846,R217,3.6745,4.7591,3.7639,4,2020,NA,NA,NA,1.47,1.388369135,0.9952,0.917573299,1.0846,0.9952,NA,0.9952,0.393169135,71.68122474,4.272228855,2019-11-25 2020-04-27,11.07061025
896,WF140,WS55,1,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.51,154,1.2562,R313,3.6333,4.8895,3.8265,4,2020,NA,NA,NA,1.51,1.426147887,1.063,0.846202834,1.2562,1.063,NA,1.063,0.363147887,74.53644952,4.311288261,2019-11-25 2020-04-27,11.07061025
897,WF141,WS55,2,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.48,7,1.286,R895,3.6675,4.9535,3.7338,12,2019,NA,NA,NA,1.48,1.397813823,1.2197,0.94844479,1.286,1.2197,NA,1.2197,0.178113823,87.25768624,4.468865652,2019-11-25 2019-12-02,11.4094401
898,WF142,WS55,1,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.44,7,1.3487,R266,3.6399,4.9886,3.7098,12,2019,NA,NA,NA,1.44,1.360035071,1.2788,0.948172314,1.3487,1.2788,NA,1.2788,0.081235071,94.02698703,4.543581837,2019-11-25 2019-12-02,10.84598785
899,WF143,WS55,1,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.58,70,0.8793,T138,3.9345,4.8138,3.6041,2,2020,NA,NA,NA,1.58,1.492260703,1.2097,1.37575344,0.8793,1.2097,NA,1.2097,0.282560703,81.06492367,4.39525036,2019-11-25 2020-02-03,10.24156806
900,WF144,WS55,2,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.56,70,1.4288,T278,3.5066,4.9354,3.586,2,2020,NA,NA,NA,1.56,1.473371327,1.3494,0.944428891,1.4288,1.3494,NA,1.3494,0.123971327,91.58587351,4.51727704,2019-11-25 2020-02-03,10.6415109
901,WF145,WS55,2,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.45,70,1.2218,T180,3.5467,4.7685,3.6319,2,2020,NA,NA,NA,1.45,1.369479759,1.1366,0.930266819,1.2218,1.1366,NA,1.1366,0.232879759,82.99502,4.418780606,2019-11-25 2020-02-03,10.6415109
902,WF146,WS55,3,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.5,20,1.3391,R912,3.6805,5.0196,3.7515,12,2019,NA,NA,NA,1.5,1.416703199,1.2681,0.946979314,1.3391,1.2681,NA,1.2681,0.148603199,89.51063291,4.494357422,2019-11-25 2019-12-15,10.09928993
903,WF147,WS55,3,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.47,154,1.1975,T347,3.5547,4.7522,3.6203,4,2020,NA,NA,NA,1.47,1.388369135,1.1319,0.945219207,1.1975,1.1319,NA,1.1319,0.256469135,81.52730937,4.400938048,2019-11-25 2020-04-27,11.32793264
904,WF148,WS55,3,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.44,7,1.3065,T307,3.5469,4.8534,3.616,12,2019,NA,NA,NA,1.44,1.360035071,1.2374,0.947110601,1.3065,1.2374,NA,1.2374,0.122635071,90.98294788,4.510672103,2019-11-25 2019-12-02,11.08378125
905,WF149,WS55,3,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.55,70,1.3252,T177,3.5289,4.8541,3.6063,2,2020,NA,NA,NA,1.55,1.463926639,1.2478,0.941593722,1.3252,1.2478,NA,1.2478,0.216126639,85.23651163,4.445429882,2019-11-25 2020-02-03,10.59426635
906,WF150,WS55,1,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.45,20,1.3072,R313,3.6323,4.9395,3.7089,12,2019,NA,NA,NA,1.45,1.369479759,1.2306,0.941401469,1.3072,1.2306,NA,1.2306,0.138879759,89.85894036,4.498241111,2019-11-25 2019-12-15,9.829784954
907,WF151,WS55,2,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.57,20,1.3645,R217,3.673,5.0375,3.7564,12,2019,NA,NA,NA,1.57,1.482816015,1.2811,0.93887871,1.3645,1.2811,NA,1.2811,0.201716015,86.39642322,4.458946277,2019-11-25 2019-12-15,10.39806458
908,WF152,WS55,2,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.53,14,1.3336,T262,3.5493,4.8829,3.6081,12,2019,NA,NA,NA,1.53,1.445037263,1.2748,0.955908818,1.3336,1.2748,NA,1.2748,0.170237263,88.21917832,4.479824381,2019-11-25 2019-12-09,10.46544676
909,WF153,WS55,3,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.41,100,1.2126,R889,3.6721,4.8847,3.7537,3,2020,NA,NA,NA,1.41,1.331701007,1.131,0.932706581,1.2126,1.131,NA,1.131,0.200701007,84.92897384,4.441815305,2019-11-25 2020-03-04,10.78180444
910,WF154,WS55,2,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.52,100,1.3115,T201,3.5414,4.8529,3.6178,3,2020,NA,NA,NA,1.52,1.435592575,1.2351,0.941746092,1.3115,1.2351,NA,1.2351,0.200492575,86.03415909,4.454744416,2019-11-25 2020-03-04,10.78207588
911,WF155,WS55,1,RHODO,Fine,warm1,11/25/2019,12/15/2019,1.43,20,1.3064,R904,3.6512,4.9576,3.7215,12,2019,NA,NA,NA,1.43,1.350590383,1.2361,0.946187998,1.3064,1.2361,NA,1.2361,0.114490383,91.52293807,4.51658963,2019-11-25 2019-12-15,9.829784954
912,WF156,WS55,1,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.5,14,1.4094,T321,3.5364,4.9458,3.6009,12,2019,NA,NA,NA,1.5,1.416703199,1.3449,0.954235845,1.4094,1.3449,NA,1.3449,0.071803199,94.93166958,4.553157365,2019-11-25 2019-12-09,9.893831404
913,WF157,WS55,1,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.44,7,1.3195,T118,3.5556,4.8751,3.6356,12,2019,NA,NA,NA,1.44,1.360035071,1.2395,0.939370974,1.3195,1.2395,NA,1.2395,0.120535071,91.13735566,4.512367771,2019-11-25 2019-12-02,10.84598785
914,WF158,WS55,2,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.51,126,1.2637,R877,3.6175,4.8812,3.7687,3,2020,NA,NA,NA,1.51,1.426147887,1.1125,0.880351349,1.2637,1.1125,NA,1.1125,0.313647887,78.00733781,4.356802897,2019-11-25 2020-03-30,11.06448686
915,WF159,WS55,2,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.53,126,1.2736,R174,3.6602,4.9338,3.74,3,2020,NA,NA,NA,1.53,1.445037263,1.1938,0.937342965,1.2736,1.1938,NA,1.1938,0.251237263,82.61378654,4.414176574,2019-11-25 2020-03-30,11.06448686
916,WF160,WS55,2,RHODO,Fine,warm1,11/25/2019,12/2/2019,1.48,7,1.3149,R251,3.6652,4.9801,3.7218,12,2019,NA,NA,NA,1.48,1.397813823,1.2583,0.956954902,1.3149,1.2583,NA,1.2583,0.139513823,90.01914126,4.500022328,2019-11-25 2019-12-02,11.4094401
917,WF161,WS55,3,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.43,126,1.2476,R241,3.626,4.8736,3.7161,3,2020,NA,NA,NA,1.43,1.350590383,1.1575,0.92778134,1.2476,1.1575,NA,1.1575,0.193090383,85.70326091,4.450890875,2019-11-25 2020-03-30,11.07454692
918,WF162,WS55,1,RHODO,Fine,warm1,11/25/2019,3/30/2020,1.56,126,1.319,T131,3.5168,4.8358,3.5994,3,2020,NA,NA,NA,1.56,1.473371327,1.2364,0.937376801,1.319,1.2364,NA,1.2364,0.236971327,83.91638803,4.429820923,2019-11-25 2020-03-30,10.78640992
919,WF163,WS55,1,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.41,14,1.3329,R318,3.6246,4.9575,3.6979,12,2019,NA,NA,NA,1.41,1.331701007,1.2596,0.945007127,1.3329,1.2596,NA,1.2596,0.072101007,94.58579615,4.549507318,2019-11-25 2019-12-09,9.893831404
920,WF164,WS55,3,RHODO,Fine,warm1,11/25/2019,4/27/2020,1.5,154,1.2635,R172,3.6582,4.9217,3.7905,4,2020,NA,NA,NA,1.5,1.416703199,1.1312,0.895290859,1.2635,1.1312,NA,1.1312,0.285503199,79.84735269,4.380116721,2019-11-25 2020-04-27,11.32793264
921,WF165,WS55,3,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.52,14,1.3468,R892,3.668,5.0148,3.7291,12,2019,NA,NA,NA,1.52,1.435592575,1.2857,0.954633205,1.3468,1.2857,NA,1.2857,0.149892575,89.558836,4.494895795,2019-11-25 2019-12-09,10.17277257
922,WF166,WS55,2,RHODO,Fine,warm1,11/25/2019,3/4/2020,1.56,100,1.367,T217,3.5521,4.9191,3.6336,3,2020,NA,NA,NA,1.56,1.473371327,1.2855,0.940380395,1.367,1.2855,NA,1.2855,0.187871327,87.24888128,4.468764739,2019-11-25 2020-03-04,10.78207588
923,WF167,WS55,3,RHODO,Fine,warm1,11/25/2019,2/3/2020,1.56,70,1.2554,T253,3.5271,4.7825,3.6062,2,2020,NA,NA,NA,1.56,1.473371327,1.1763,0.936992194,1.2554,1.1763,NA,1.1763,0.297071327,79.8373077,4.37999091,2019-11-25 2020-02-03,10.59426635
924,WF168,WS55,3,RHODO,Fine,warm1,11/25/2019,12/9/2019,1.47,14,1.3073,R894,3.6327,4.94,3.6986,12,2019,NA,NA,NA,1.47,1.388369135,1.2414,0.94959076,1.3073,1.2414,NA,1.2414,0.146969135,89.41426084,4.493280187,2019-11-25 2019-12-09,10.17277257
925,W001,WS55,2,ACER,Coarse,warm2,11/30/2020,12/15/2020,4.99,15,2.63,R894,3.6331,4.5264,3.6924,12,2020,0.0587,0.61,11.6,4.3375,4.153139769,0.834,0.933616926,2.63,2.455412515,0.054803314,2.510215829,1.64292394,59.12183677,4.079600345,2020-11-30 2020-12-15,11.26192639
926,W002,WS55,3,ACER,Coarse,warm2,11/30/2020,2/8/2021,4.92,70,1.41,R324,3.6161,4.2231,3.6869,2,2021,NA,NA,NA,4.2675,4.086115035,0.5362,0.883360791,1.41,1.245538715,NA,1.245538715,2.84057632,30.48222344,3.417143676,2020-11-30 2021-02-08,10.36970826
927,W003,WS55,3,ACER,Coarse,warm2,11/30/2020,1/18/2021,5.07,49,2.16,T216,3.5297,4.2666,3.5929,1,2021,NA,NA,NA,4.4175,4.229739465,0.6737,0.91423531,2.16,1.97474827,NA,1.97474827,2.254991196,46.68723182,3.843470719,2020-11-30 2021-01-18,10.68097672
